Angle Name,Trial ID,Time,Value,Euler
Pelvis[2] max vel,2,33.026666666666664,3.1821397640939475,-48.70896339335642
Pelvis[2] move onset,2,31.626666666666665,0.06403531409521947,-49.04291748036886
R_Arm[1] max vel,2,33.1,29.521540271844987,10.855600744017098
R_Arm[1] move onset,2,31.626666666666665,-0.910280198700179,9.069532767786756
R_Arm[2] max vel,2,33.08,-44.766730666613604,-43.36781909305444
R_Arm[2] move onset,2,31.626666666666665,-1.0225592864189958,-40.08038288800986
R_Forearm[0] max vel,2,33.086666666666666,-76.90409977626432,63.269695604631
R_Forearm[0] move onset,2,31.626666666666665,-0.6819157833192583,67.63513584594499
R_Forearm[2] max vel,2,33.07333333333333,-69.13344153257455,-63.979542747495906
R_Forearm[2] move onset,2,31.626666666666665,-2.536857343199745,-61.9857307327119
R_Hand[1] max vel,2,33.04666666666667,37.207964697575015,-15.92801347178457
R_Hand[1] move onset,2,31.626666666666665,-1.2868896146933224,-17.321839345869073
Thorax[0] max vel,2,32.86666666666667,28.866219621936157,-4.0885196481312835
Thorax[0] move onset,2,31.626666666666665,-2.6649559825061067,-3.2395280446894295
Thorax[1] max vel,2,33.086666666666666,3.9065593361491677,80.00280009220748
Thorax[1] move onset,2,31.626666666666665,0.22589902284681118,79.91618842632931
Thorax[2] max vel,2,32.86666666666667,-26.444378821572904,-2.100605153910292
Thorax[2] move onset,2,31.626666666666665,1.7119546246503274,-2.981563170109811
Pelvis[0] max vel,3,41.28,2.2591659253912155,-89.9758065998549
Pelvis[0] move onset,3,39.873333333333335,-0.07347457400672386,-90.00897156721987
Pelvis[1] max vel,3,39.75333333333333,1.9041569569765175,90.79256073280447
Pelvis[1] move onset,3,39.873333333333335,0.04742592284026481,90.86071856214356
Pelvis[2] max vel,3,41.28,2.6409760619108957,-48.719635789678016
Pelvis[2] move onset,3,39.873333333333335,-0.5852441726096067,-49.174535304751785
R_Arm[1] max vel,3,39.89333333333333,22.166708021103947,6.449622334905118
R_Arm[1] move onset,3,39.873333333333335,4.293973779105114,6.178477252881278
R_Arm[2] max vel,3,39.913333333333334,-6.591476817210346,-40.37106894272986
R_Arm[2] move onset,3,39.873333333333335,-5.930082539016046,-40.12335295073303
R_Forearm[0] max vel,3,39.9,-13.280001009732867,68.65271632461871
R_Forearm[0] move onset,3,39.873333333333335,-7.472878011574179,68.75141917884848
R_Forearm[2] max vel,3,39.79333333333334,26.12452405169616,-63.62757168835027
R_Forearm[2] move onset,3,39.873333333333335,-14.771773042878582,-63.738206963496204
R_Hand[1] max vel,3,39.78666666666667,-21.771425654779584,-15.46239925455806
R_Hand[1] move onset,3,39.873333333333335,-6.802995626972587,-16.338878480174873
Thorax[0] max vel,3,40.35333333333333,16.272209106864583,-4.040031708076061
Thorax[0] move onset,3,39.873333333333335,0.8701026514700262,-5.459491613430346
Thorax[1] max vel,3,39.81333333333333,2.8088440306463656,79.75286770943389
Thorax[1] move onset,3,39.873333333333335,1.3816448723625017,79.83450614156766
Thorax[2] max vel,3,40.35333333333333,-14.85163567133205,-1.6496864163759632
Thorax[2] move onset,3,39.873333333333335,-1.2969262761568965,-0.3150983272878059
Pelvis[0] max vel,4,50.06,-2.013883821376836,-89.73873613947279
Pelvis[0] move onset,4,49.32,0.10519602487366544,-89.74326233062726
Pelvis[1] max vel,4,50.093333333333334,2.605320070096511,91.04629935418536
Pelvis[1] move onset,4,49.32,-1.0783707500381858,90.90355438961275
Pelvis[2] max vel,4,50.06666666666667,-4.459365537950237,-48.62505963504709
Pelvis[2] move onset,4,49.32,-0.793031237685126,-48.50399232684276
R_Arm[1] max vel,4,50.56,22.75239469883082,8.639449701683892
R_Arm[1] move onset,4,49.32,3.1648245610911903,7.086650242582485
R_Arm[2] max vel,4,49.18666666666667,5.236307947782421,-39.21654789444957
R_Arm[2] move onset,4,49.32,-1.5281925908965648,-39.232877915790496
R_Forearm[0] max vel,4,49.43333333333333,-15.678532823423668,68.29132749579314
R_Forearm[0] move onset,4,49.32,-4.972524254518497,68.60621941730716
R_Forearm[2] max vel,4,50.053333333333335,52.37003452383256,-65.1189845599416
R_Forearm[2] move onset,4,49.32,-6.256774313668198,-64.18694524048294
R_Hand[1] max vel,4,49.626666666666665,28.83991287452514,-18.13819324318634
R_Hand[1] move onset,4,49.32,-1.5690394122753555,-18.099623552939374
Thorax[0] max vel,4,50.25333333333333,49.087047474664814,-6.198527766502904
Thorax[0] move onset,4,49.32,-1.0709331106042312,-9.3053755903055
Thorax[1] max vel,4,50.06,4.70463168256158,79.1213723834595
Thorax[1] move onset,4,49.32,1.1756002534549295,78.74940946631808
Thorax[2] max vel,4,50.25333333333333,-59.25280847755046,1.2469776917334794
Thorax[2] move onset,4,49.32,0.9811633790711884,4.412629947773062
Pelvis[0] max vel,5,60.31333333333333,-1.5002885497378586,-90.62584879175537
Pelvis[0] move onset,5,60.14666666666667,0.1269923409779605,-90.64010520364269
Pelvis[1] max vel,5,60.76,-2.2717583534937758,91.652619223825
Pelvis[1] move onset,5,60.14666666666667,0.5131243297861717,91.45030286870298
Pelvis[2] max vel,5,60.7,2.6136064525307887,-48.9828421752189
Pelvis[2] move onset,5,60.14666666666667,-0.6006321871081974,-49.06450404304702
R_Arm[1] max vel,5,60.50666666666667,55.114696761904696,9.906926014873102
R_Arm[1] move onset,5,60.14666666666667,0.16247983974438918,7.863681283142973
R_Arm[2] max vel,5,60.63333333333333,-12.275714522029439,-39.822548846806285
R_Arm[2] move onset,5,60.14666666666667,3.0307361160752575,-38.19545299871631
R_Forearm[0] max vel,5,60.32,-14.698502091484407,66.19361983048111
R_Forearm[0] move onset,5,60.14666666666667,-0.8042571937117818,67.084583400664
R_Forearm[2] max vel,5,60.406666666666666,36.921966750927034,-66.3166703254594
R_Forearm[2] move onset,5,60.14666666666667,-0.1142056383697733,-66.9284387262656
R_Hand[1] max vel,5,60.70666666666666,-18.44034447823028,-17.32687289215583
R_Hand[1] move onset,5,60.14666666666667,-5.119840613663791,-15.926100562913499
Thorax[0] max vel,5,60.486666666666665,13.948443135561357,-4.80236814759271
Thorax[0] move onset,5,60.14666666666667,-1.0072608472268527,-6.552055681342974
Thorax[1] max vel,5,60.66,-3.2984158921144564,78.74218106143952
Thorax[1] move onset,5,60.14666666666667,0.638902281939876,78.51689601634588
Thorax[2] max vel,5,60.486666666666665,-14.703327552402566,2.724305080953409
Thorax[2] move onset,5,60.14666666666667,0.7859390190119555,4.501873744426396
Pelvis[0] max vel,6,70.19333333333333,3.1249950415901027,-90.56723712874462
Pelvis[0] move onset,6,69.8,-0.4447432057296799,-90.65899112966434
Pelvis[1] max vel,6,70.38666666666667,6.673976675180705,93.23294342300724
Pelvis[1] move onset,6,69.8,0.6488895529442189,91.70005113915789
Pelvis[2] max vel,6,70.32666666666667,10.597759908369198,-47.2711560736971
Pelvis[2] move onset,6,69.8,-0.524821393731988,-49.1052329776056
R_Arm[1] max vel,6,70.26,86.04766500817166,18.28197984095569
R_Arm[1] move onset,6,69.8,-3.183620470605749,11.190260512546656
R_Arm[2] max vel,6,70.24,-77.26355572222802,-48.57829474149465
R_Arm[2] move onset,6,69.8,-1.1408772497368627,-38.799383924979374
R_Forearm[0] max vel,6,70.23333333333333,-126.42635005136107,55.80983564948331
R_Forearm[0] move onset,6,69.8,-0.6183467361119857,64.45244742382273
R_Forearm[2] max vel,6,70.20666666666666,-133.4806924611181,-71.05747280336858
R_Forearm[2] move onset,6,69.8,0.09361942358514519,-67.53473419144512
R_Hand[1] max vel,6,70.12,70.97598445053116,-13.56196286922171
R_Hand[1] move onset,6,69.8,1.292057648283371,-16.86649536340181
Thorax[0] max vel,6,70.25333333333333,102.37410829246593,15.62916761066341
Thorax[0] move onset,6,69.8,-1.4294811262758043,1.354298209403251
Thorax[1] max vel,6,70.34,-17.43516583434187,79.29892701635707
Thorax[1] move onset,6,69.8,0.4649918939304847,79.0414320735096
Thorax[2] max vel,6,70.25333333333333,-98.7331154550365,-16.235354696627276
Thorax[2] move onset,6,69.8,1.0683530154281893,-3.183887732898408
Pelvis[0] max vel,7,77.00666666666666,-1.4430896962363629,-90.62846988857416
Pelvis[0] move onset,7,76.71333333333334,0.3641713206827118,-90.60892897906682
Pelvis[1] max vel,7,77.10666666666667,-2.233031703823544,92.01230540941401
Pelvis[1] move onset,7,76.71333333333334,-0.176897362639686,91.9401373783906
Pelvis[2] max vel,7,77.05333333333333,-2.4323480447401136,-48.4997208462714
Pelvis[2] move onset,7,76.71333333333334,-0.49659682643757375,-48.23792585156817
R_Arm[1] max vel,7,77.32666666666667,-69.98941301790913,10.676386746529383
R_Arm[1] move onset,7,76.71333333333334,-4.695777550280206,21.185658397169806
R_Arm[2] max vel,7,77.02,28.862644008886765,-49.41976898301386
R_Arm[2] move onset,7,76.71333333333334,6.5970019087374725,-54.67104470900679
R_Forearm[0] max vel,7,77.22666666666667,63.52839390008606,57.18189021522974
R_Forearm[0] move onset,7,76.71333333333334,11.282229641866886,38.31325046278952
R_Forearm[2] max vel,7,77.19333333333333,73.64692257669523,-73.1000271331933
R_Forearm[2] move onset,7,76.71333333333334,6.587161304632231,-82.11685220965748
R_Hand[1] max vel,7,76.86,-42.58103967121936,-11.225996232275689
R_Hand[1] move onset,7,76.71333333333334,-1.3650769819035433,-8.663958365410567
Thorax[0] max vel,7,77.04,-29.902738873565823,13.059201762604513
Thorax[0] move onset,7,76.71333333333334,-4.0590217418853385,15.802755607642554
Thorax[1] max vel,7,77.05333333333333,2.643645972021808,78.46452480229424
Thorax[1] move onset,7,76.71333333333334,0.10887432470801081,78.20682274810788
Thorax[2] max vel,7,77.04,29.200834036495717,-14.064386714640458
Thorax[2] move onset,7,76.71333333333334,4.350493811751148,-16.428093985428063
Pelvis[0] max vel,8,82.92666666666666,-1.6655596617145938,-90.63294519563516
Pelvis[0] move onset,8,82.52666666666667,-0.2123181094325052,-90.64197734644266
Pelvis[1] max vel,8,82.94,-2.1537809192217647,91.24908227971656
Pelvis[1] move onset,8,82.52666666666667,-0.05035495169014126,91.47459607316333
Pelvis[2] max vel,8,83.12,-2.5644265857037594,-48.67718703519567
Pelvis[2] move onset,8,82.52666666666667,-1.001883508765925,-48.73303143499577
R_Arm[1] max vel,8,82.68666666666667,-64.42892408176107,10.660588921526644
R_Arm[1] move onset,8,82.52666666666667,-18.58346613372065,13.767669046879776
R_Arm[2] max vel,8,82.64666666666666,35.90751265445575,-45.47302853398079
R_Arm[2] move onset,8,82.52666666666667,25.97292359188688,-48.607720531174984
R_Forearm[0] max vel,8,82.64666666666666,82.90828334619303,60.02095685846059
R_Forearm[0] move onset,8,82.52666666666667,60.89774801965993,53.76955131567892
R_Forearm[2] max vel,8,82.64666666666666,97.48364920023421,-70.51823355392442
R_Forearm[2] move onset,8,82.52666666666667,-17.63463173491479,-74.46898984568132
R_Hand[1] max vel,8,82.53333333333333,29.39989852117646,-13.16664155358457
R_Hand[1] move onset,8,82.52666666666667,-25.59137414739126,-13.18123541801453
Thorax[0] max vel,8,82.62666666666667,-29.55317292325897,12.713857798782053
Thorax[0] move onset,8,82.52666666666667,-13.603581661651663,14.84253573183835
Thorax[1] max vel,8,83.02666666666667,2.724127797133839,79.30482288634101
Thorax[1] move onset,8,82.52666666666667,1.1768438964339305,79.06240963866092
Thorax[2] max vel,8,82.7,27.62924617565162,-13.595617864931938
Thorax[2] move onset,8,82.52666666666667,12.719067015614453,-17.195653729953694
Pelvis[0] max vel,9,88.56666666666666,-2.663343686322644,-90.6647618985526
Pelvis[0] move onset,9,87.97333333333333,0.28394182680540814,-90.69047214936333
Pelvis[1] max vel,9,88.52666666666667,2.7990384546718907,91.58576779055318
Pelvis[1] move onset,9,87.97333333333333,0.26967806086793744,91.35845031281306
Pelvis[2] max vel,9,88.56666666666666,7.094246329858705,-48.91764612584789
Pelvis[2] move onset,9,87.97333333333333,-0.04928431664694504,-49.543979108944065
R_Arm[1] max vel,9,88.63333333333334,77.03134236252563,10.53782007090198
R_Arm[1] move onset,9,87.97333333333333,-0.19197233722805696,9.459430270414328
R_Arm[2] max vel,9,88.64666666666666,-69.37643399716191,-44.538784635203875
R_Arm[2] move onset,9,87.97333333333333,-0.6347714796462773,-38.74746270506999
R_Forearm[0] max vel,9,88.68666666666667,-105.50135416345591,59.35997498505019
R_Forearm[0] move onset,9,87.97333333333333,-0.15911798036190666,66.80370634615232
R_Forearm[2] max vel,9,88.72,-142.4256693053788,-74.04334249700969
R_Forearm[2] move onset,9,87.97333333333333,-2.69284798700258,-65.58096898931787
R_Hand[1] max vel,9,88.6,50.71669796941267,-12.346289682098325
R_Hand[1] move onset,9,87.97333333333333,1.7292288041319468,-16.595431306461148
Thorax[0] max vel,9,88.56666666666666,81.38124740877144,9.223600615366973
Thorax[0] move onset,9,87.97333333333333,-3.0969110420485944,4.40467423629815
Thorax[1] max vel,9,88.66666666666667,4.617307082761988,79.91299533717458
Thorax[1] move onset,9,87.97333333333333,-0.01739024202767473,79.68861719035694
Thorax[2] max vel,9,88.56666666666666,-78.10445802245674,-10.908915581514643
Thorax[2] move onset,9,87.97333333333333,3.205037076656158,-6.676070522964837
Pelvis[0] max vel,10,96.7,3.1866584187005897,-90.7416270435973
Pelvis[0] move onset,10,95.28666666666666,-0.19060783537051815,-90.77014095390084
Pelvis[1] max vel,10,95.36,-4.237376601658711,91.15943614067636
Pelvis[1] move onset,10,95.28666666666666,0.22248889037735126,91.3159272028781
Pelvis[2] max vel,10,96.7,-4.183386293813182,-49.18999357914983
Pelvis[2] move onset,10,95.28666666666666,2.133974951505236,-49.21864233716163
R_Arm[1] max vel,10,96.42,-50.03516538931547,9.565915385439979
R_Arm[1] move onset,10,95.28666666666666,-3.793297712471007,16.916850576448034
R_Arm[2] max vel,10,96.43333333333334,40.50838463972444,-45.04864701861336
R_Arm[2] move onset,10,95.28666666666666,6.667859201962369,-54.14623047186649
R_Forearm[0] max vel,10,96.33333333333333,75.04375215603073,54.221471053582185
R_Forearm[0] move onset,10,95.28666666666666,7.580874762637137,41.79723598630907
R_Forearm[2] max vel,10,96.31333333333333,96.75012501317639,-74.82250362443027
R_Forearm[2] move onset,10,95.28666666666666,7.999097550837496,-81.38183836574763
R_Hand[1] max vel,10,96.30666666666667,-53.00327821098242,-13.060048680280012
R_Hand[1] move onset,10,95.28666666666666,-8.172154757512834,-10.503524542378665
Thorax[0] max vel,10,96.49333333333334,-42.18338612130278,8.250858738206018
Thorax[0] move onset,10,95.28666666666666,-11.95030604188941,15.606623687092004
Thorax[1] max vel,10,95.14666666666666,-8.262352323450138,79.77025106800863
Thorax[1] move onset,10,95.28666666666666,-2.9584244185940194,79.09141907318335
Thorax[2] max vel,10,96.49333333333334,38.84418123745788,-10.872872743974076
Thorax[2] move onset,10,95.28666666666666,13.558750495729905,-17.769347221648317
Pelvis[0] max vel,11,102.04666666666667,2.2418079048562345,-90.77899617152464
Pelvis[0] move onset,11,101.66666666666667,0.43778620208511276,-90.74125680417029
Pelvis[1] max vel,11,102.26666666666667,10.751554927224,91.64820031665172
Pelvis[1] move onset,11,101.66666666666667,-0.08516904902449932,91.44194809702175
Pelvis[2] max vel,11,102.12,-8.88546677487576,-49.4631026879588
Pelvis[2] move onset,11,101.66666666666667,-0.9648458123961938,-50.05290777571346
R_Arm[1] max vel,11,102.04666666666667,82.32695864474738,11.094202573955313
R_Arm[1] move onset,11,101.66666666666667,-0.3802731965165922,9.98739832736908
R_Arm[2] max vel,11,102.07333333333334,-71.83764427731775,-45.863647701218255
R_Arm[2] move onset,11,101.66666666666667,-0.11026668918875011,-39.291019638766834
R_Forearm[0] max vel,11,102.09333333333333,-123.20484467314577,58.30954022509349
R_Forearm[0] move onset,11,101.66666666666667,-0.5368707367146011,65.82345528943712
R_Forearm[2] max vel,11,102.09333333333333,-113.61417047732702,-72.19146400878078
R_Forearm[2] move onset,11,101.66666666666667,0.5150168908473997,-67.76092642966887
R_Hand[1] max vel,11,102.02,100.32360327167373,-9.589724139134157
R_Hand[1] move onset,11,101.66666666666667,1.904654600703069,-14.586382471281365
Thorax[0] max vel,11,102.0,107.5355852326652,8.990367406083221
Thorax[0] move onset,11,101.66666666666667,-6.439062547033659,3.448202882712005
Thorax[1] max vel,11,102.22,-16.49687352444311,79.87709875474704
Thorax[1] move onset,11,101.66666666666667,0.7660581160470806,79.76019099970728
Thorax[2] max vel,11,102.0,-115.09825661016687,-11.292949263446245
Thorax[2] move onset,11,101.66666666666667,6.976077244656077,-5.939803229078374
Pelvis[0] max vel,12,108.59333333333333,1.1960213545717115,-90.47950952901495
Pelvis[0] move onset,12,108.53333333333333,0.1041233928692086,-90.48771415701138
Pelvis[1] max vel,12,108.74,-2.1589186879864632,91.85494995771661
Pelvis[1] move onset,12,108.53333333333333,0.7751906902823932,91.88446471192933
Pelvis[2] max vel,12,109.22666666666667,-2.786133570921741,-49.19444655012215
Pelvis[2] move onset,12,108.53333333333333,0.0024460404022449093,-49.43413114244461
R_Arm[1] max vel,12,109.12666666666667,19.398059358788238,6.777141238786521
R_Arm[1] move onset,12,108.53333333333333,-1.2052107558856697,9.790894725850235
R_Arm[2] max vel,12,109.18666666666667,-10.788650346109776,-38.62718571389848
R_Arm[2] move onset,12,108.53333333333333,3.2094398212739477,-38.046504190351165
R_Forearm[0] max vel,12,109.24666666666667,-21.883004614622287,68.86305498580036
R_Forearm[0] move onset,12,108.53333333333333,3.92991740499619,68.40654121804673
R_Forearm[2] max vel,12,109.14,31.468296948478624,-63.166140867871114
R_Forearm[2] move onset,12,108.53333333333333,1.379945196751804,-64.29757549942545
R_Hand[1] max vel,12,109.04,28.24965615329462,-16.383729494348014
R_Hand[1] move onset,12,108.53333333333333,-3.364466624028559,-16.39484576391805
Thorax[0] max vel,12,109.27333333333333,18.905244533127384,-0.10306938367081232
Thorax[0] move onset,12,108.53333333333333,-4.488124767400089,0.7762545220143642
Thorax[1] max vel,12,109.22666666666667,3.941008321270481,79.69080640304446
Thorax[1] move onset,12,108.53333333333333,-0.3221988012237876,79.45509548054012
Thorax[2] max vel,12,108.61333333333333,18.349992608862056,-3.271447678064999
Thorax[2] move onset,12,108.53333333333333,2.895703740057056,-3.7456892378137736
Pelvis[0] max vel,13,123.25333333333333,2.5851742214192543,-90.4844357279694
Pelvis[0] move onset,13,121.92666666666666,0.03531683017563853,-90.57702865698649
Pelvis[1] max vel,13,122.82666666666667,-2.6097131770236746,92.2092976554045
Pelvis[1] move onset,13,121.92666666666666,-0.6428489430101926,92.1396905072771
Pelvis[2] max vel,13,123.01333333333334,-2.397854966697442,-48.94565539653441
Pelvis[2] move onset,13,121.92666666666666,1.2305213075815222,-48.64937127236933
R_Arm[1] max vel,13,122.06,-22.026614814234094,10.055095146584849
R_Arm[1] move onset,13,121.92666666666666,-1.6204330092947836,10.751735276053173
R_Arm[2] max vel,13,123.3,-16.970931436726662,-35.912844769112986
R_Arm[2] move onset,13,121.92666666666666,2.102541826917528,-37.89417978904736
R_Forearm[0] max vel,13,122.87333333333333,13.611993017536793,71.30160798185517
R_Forearm[0] move onset,13,121.92666666666666,2.9388328444711878,67.67271019752349
R_Forearm[2] max vel,13,122.84,40.49056685749747,-61.74533887636795
R_Forearm[2] move onset,13,121.92666666666666,4.842130460101496,-63.68389595509835
R_Hand[1] max vel,13,122.82666666666667,-28.842007717818873,-15.960574533902188
R_Hand[1] move onset,13,121.92666666666666,-7.290149174948682,-15.571993927605977
Thorax[0] max vel,13,123.26666666666667,-19.6175805726494,-5.853844624397973
Thorax[0] move onset,13,121.92666666666666,-4.263966540163835,-0.3713118107332218
Thorax[1] max vel,13,122.8,-2.245654482831496,78.70049659138479
Thorax[1] move onset,13,121.92666666666666,-1.4245345040161779,78.85060363326627
Thorax[2] max vel,13,123.26666666666667,20.871465079531315,4.001989669131137
Thorax[2] move onset,13,121.92666666666666,4.475864019560038,-0.9489467787290866
Pelvis[0] max vel,14,136.61333333333334,1.027964250211692,-90.51196217965453
Pelvis[0] move onset,14,136.62666666666667,0.07650289627254296,-90.512324344399
Pelvis[1] max vel,14,137.3,-3.4147766927197374,91.75449716391405
Pelvis[1] move onset,14,136.62666666666667,0.10976559919205561,91.78739193329159
Pelvis[2] max vel,14,136.65333333333334,2.3169987621610506,-48.8139877030665
Pelvis[2] move onset,14,136.62666666666667,0.7436833724509959,-48.84951118173765
R_Arm[1] max vel,14,137.90666666666667,44.00830292152469,9.828229651628208
R_Arm[1] move onset,14,136.62666666666667,-1.2300609624329335,9.50302721709721
R_Arm[2] max vel,14,137.22,-11.950795427979585,-37.673611045038676
R_Arm[2] move onset,14,136.62666666666667,-3.5353373228997693,-36.65925311159167
R_Forearm[0] max vel,14,136.57333333333332,-11.604311824615786,68.9417338260026
R_Forearm[0] move onset,14,136.62666666666667,-3.1140323126145617,68.71311160576542
R_Forearm[2] max vel,14,137.82666666666665,35.675725359922005,-63.18921219710297
R_Forearm[2] move onset,14,136.62666666666667,-1.8727124647019633,-63.25465226076273
R_Hand[1] max vel,14,137.34666666666666,18.731774537278596,-18.84337821596242
R_Hand[1] move onset,14,136.62666666666667,-1.020178552436307,-18.520040366644356
Thorax[0] max vel,14,137.23333333333332,-17.03016369985944,-1.6861157874692958
Thorax[0] move onset,14,136.62666666666667,3.3036338228950464,-2.0217138912020234
Thorax[1] max vel,14,137.07333333333332,1.967330038270448,79.19351740139415
Thorax[1] move onset,14,136.62666666666667,-0.06276424255112904,79.18525437082441
Thorax[2] max vel,14,137.23333333333332,17.758539973951063,-0.5393951967458327
Thorax[2] move onset,14,136.62666666666667,-2.698417207623371,-0.3774103526764445
Pelvis[0] max vel,15,145.93333333333334,1.3307039893944634,-90.68689534890513
Pelvis[0] move onset,15,145.97333333333333,-0.35868382322840886,-90.68115882388909
Pelvis[1] max vel,15,145.97333333333333,1.8393334339675318,91.99974474957311
Pelvis[1] move onset,15,145.97333333333333,1.8393334339675318,91.99974474957311
Pelvis[2] max vel,15,146.66,2.917662742997704,-49.34439215854892
Pelvis[2] move onset,15,145.97333333333333,1.1084511054687187,-49.72392748421373
R_Arm[1] max vel,15,146.07333333333332,-4.109406828809125,9.291964868072453
R_Arm[1] move onset,15,145.97333333333333,-1.2082576295072502,9.367338913503087
R_Arm[2] max vel,15,146.59333333333333,-1.5204820428267822,-37.87728355948661
R_Arm[2] move onset,15,145.97333333333333,-0.4284499083761057,-37.95532152728952
R_Forearm[0] max vel,15,146.64,7.389130878242621,67.29048251932932
R_Forearm[0] move onset,15,145.97333333333333,-0.6002688927801659,65.74579395275958
R_Forearm[2] max vel,15,146.64,14.806600091828352,-63.59905629460255
R_Forearm[2] move onset,15,145.97333333333333,-0.5918222782805721,-64.5584720300419
R_Hand[1] max vel,15,146.68,8.532025757725492,-16.741057452768327
R_Hand[1] move onset,15,145.97333333333333,2.311967942107665,-17.249205544618064
Thorax[0] max vel,15,146.41333333333333,-8.438438480674657,-3.6757029237190184
Thorax[0] move onset,15,145.97333333333333,-7.217563479325473,-3.5013137020003593
Thorax[1] max vel,15,146.46666666666667,1.5637426258927336,78.91044645727054
Thorax[1] move onset,15,145.97333333333333,-0.48787083595588016,78.79856708209168
Thorax[2] max vel,15,146.41333333333333,7.768889627534637,0.11728584622487437
Thorax[2] move onset,15,145.97333333333333,5.52028186196986,0.14594205300793395
Pelvis[0] max vel,16,153.35333333333332,2.113183275677426,-90.60714698246277
Pelvis[0] move onset,16,153.46666666666667,0.8874114932107624,-90.54267312022547
Pelvis[1] max vel,16,153.54666666666665,3.1891771361348114,92.75397248484481
Pelvis[1] move onset,16,153.46666666666667,0.6189207919328026,92.61815820398367
Pelvis[2] max vel,16,153.52666666666667,6.990183230543468,-48.44296989863857
Pelvis[2] move onset,16,153.46666666666667,-0.4215709898065676,-48.67992408517141
R_Arm[1] max vel,16,153.38,73.10398294880677,14.982734855309861
R_Arm[1] move onset,16,153.46666666666667,47.19440435899963,19.907100472381444
R_Arm[2] max vel,16,153.33333333333334,-45.57811304007467,-44.499023518217506
R_Arm[2] move onset,16,153.46666666666667,-19.516866613559724,-49.247906001009845
R_Forearm[0] max vel,16,153.37333333333333,-109.31805141356304,57.82382638749606
R_Forearm[0] move onset,16,153.46666666666667,-60.64743976593507,49.769697463549115
R_Forearm[2] max vel,16,153.36666666666667,-150.2322838506146,-67.74459120617205
R_Forearm[2] move onset,16,153.46666666666667,-60.20763312016709,-73.58076125902231
R_Hand[1] max vel,16,153.36666666666667,76.45249993954992,-11.962413211401412
R_Hand[1] move onset,16,153.46666666666667,18.37545471456714,-12.228027178360952
Thorax[0] max vel,16,153.42666666666668,55.004346126055026,11.713227261255946
Thorax[0] move onset,16,153.46666666666667,31.973059995746333,13.513375744321015
Thorax[1] max vel,16,153.52666666666667,-10.01574774228682,80.10531027616095
Thorax[1] move onset,16,153.46666666666667,2.4208602273244098,80.3578868503304
Thorax[2] max vel,16,153.42666666666668,-50.63993512460108,-14.816715625608161
Thorax[2] move onset,16,153.46666666666667,-28.735452765336344,-16.45668274064682
Pelvis[0] max vel,17,159.98666666666668,-1.8478426913766597,-91.00622957907993
Pelvis[0] move onset,17,159.7,-0.35349898761528403,-91.00172606701551
Pelvis[1] max vel,17,159.69333333333333,4.512862261536861,91.5221679070951
Pelvis[1] move onset,17,159.7,-3.656696853940028,91.52422481400708
Pelvis[2] max vel,17,159.69333333333333,3.4583672692936687,-49.909520640021285
Pelvis[2] move onset,17,159.7,-2.5076440494725434,-49.90621420915437
R_Arm[1] max vel,17,159.90666666666667,4.92919906724039,10.445011385886843
R_Arm[1] move onset,17,159.7,0.2648826187327431,10.389233597177917
R_Arm[2] max vel,17,159.60666666666665,2.415345984244223,-37.22234698407194
R_Arm[2] move onset,17,159.7,0.5463796010707886,-37.13010461974455
R_Forearm[0] max vel,17,159.98,3.099699082113816,66.01134153250156
