Angle Name,Trial ID,Time,Value,Euler
R_Arm[2] max vel,12,89.51333333333334,-43.5259727342265,33.70808735136509
R_Arm[2] move onset,12,89.10666666666667,2.0782614385497427,32.326358556286024
R_Forearm[0] max vel,12,89.4,113.09635456872627,-57.38225691238706
R_Forearm[0] move onset,12,89.10666666666667,-1.0471246057441963,-68.0843725586061
R_Forearm[2] max vel,12,89.4,-251.03535651608263,-51.57176200307847
R_Forearm[2] move onset,12,89.10666666666667,-19.79942745059721,-46.277033478313754
R_Hand[1] max vel,12,89.61333333333333,75.78645099968826,2.704484821796431
R_Hand[1] move onset,12,89.10666666666667,0.9857565565526083,2.914275475038925
Thorax[0] max vel,12,89.45333333333333,-44.193061476534865,96.0242897109291
Thorax[0] move onset,12,89.10666666666667,1.1717704344715627,93.94661386898177
Thorax[1] max vel,12,89.48,-6.5075772743578115,81.6683286243563
Thorax[1] move onset,12,89.10666666666667,2.9843660045162697,82.35550118138893
Thorax[2] max vel,12,89.45333333333333,43.59083290598371,-102.76513898069445
Thorax[2] move onset,12,89.10666666666667,-0.26933040526101976,-100.64611133552587
Pelvis[0] max vel,13,94.68666666666667,3.4284319138952215,-95.49819370656714
Pelvis[0] move onset,13,94.28666666666666,0.4893193029932067,-95.5732600237355
Pelvis[1] max vel,13,94.6,10.275996991515031,94.81834206129642
Pelvis[1] move onset,13,94.28666666666666,-1.4550268289688422,94.6601751901326
Pelvis[2] max vel,13,94.87333333333333,-14.857863206041632,-76.39761648230825
Pelvis[2] move onset,13,94.28666666666666,-0.3004030075698998,-77.23306738988508
R_Arm[1] max vel,13,94.38666666666667,-75.78081023011326,-16.904386160929192
R_Arm[1] move onset,13,94.28666666666666,-13.716469903932794,-13.157443176955312
R_Arm[2] max vel,13,94.46666666666667,31.091577497808974,36.32265240219766
R_Arm[2] move onset,13,94.28666666666666,14.928212388696013,32.93290155510794
R_Forearm[0] max vel,13,94.43333333333334,99.60787802162237,-56.89661403169678
R_Forearm[0] move onset,13,94.28666666666666,27.92271380043998,-66.68164946526247
R_Forearm[2] max vel,13,94.45333333333333,209.77558020254617,-52.64748058302205
R_Forearm[2] move onset,13,94.28666666666666,-45.40619692762137,-51.64480073210942
R_Hand[1] max vel,13,94.24666666666667,-105.65935829221043,0.1563257495899092
R_Hand[1] move onset,13,94.28666666666666,-3.900382864181279,-2.77919931845471
Thorax[0] max vel,13,94.68666666666667,39.8215595471628,98.9230945997597
Thorax[0] move onset,13,94.28666666666666,9.70888058660664,96.76210469009705
Thorax[1] max vel,13,94.48666666666666,-8.91638396868348,81.90243140777338
Thorax[1] move onset,13,94.28666666666666,-2.2703443465768567,82.5620248077729
Thorax[2] max vel,13,94.68666666666667,-38.62544018482083,-105.92799231287712
Thorax[2] move onset,13,94.28666666666666,-9.228067535614604,-103.8727586217577
Pelvis[0] max vel,14,100.26666666666667,2.9698372365046684,-95.52160340628805
Pelvis[0] move onset,14,100.13333333333334,0.6863928051576815,-95.51470660612533
Pelvis[1] max vel,14,100.36666666666666,5.383981262480387,95.16339764719655
Pelvis[1] move onset,14,100.13333333333334,-0.4406088457654085,94.8375773202923
Pelvis[2] max vel,14,100.54666666666667,9.683522242193417,-76.86354037104472
Pelvis[2] move onset,14,100.13333333333334,1.1720640913360116,-77.21328684188165
R_Arm[1] max vel,14,100.26,-117.7476550934675,-23.931733941076065
R_Arm[1] move onset,14,100.13333333333334,-56.989274323016815,-14.004832407334405
R_Arm[2] max vel,14,100.26,-42.19322672097914,33.435506152680254
R_Arm[2] move onset,14,100.13333333333334,-14.057084793375537,35.691734135321894
R_Forearm[0] max vel,14,100.26666666666667,136.7079498043572,-49.298608572471956
R_Forearm[0] move onset,14,100.13333333333334,51.07247284019248,-61.95908650876522
R_Forearm[2] max vel,14,100.28,-233.13516002697358,-57.302365900877405
R_Forearm[2] move onset,14,100.13333333333334,132.34051517569594,-50.22115665031724
R_Hand[1] max vel,14,100.18,87.7695012704953,0.37530450318618813
R_Hand[1] move onset,14,100.13333333333334,5.726488635764661,-1.7697217082180248
Thorax[0] max vel,14,100.26666666666667,19.326514542842244,94.83513444530473
Thorax[0] move onset,14,100.13333333333334,4.1101202919469,94.26103094176005
Thorax[1] max vel,14,100.39333333333333,5.464149744814372,82.59843971271683
Thorax[1] move onset,14,100.13333333333334,-0.27002063062165543,82.98823387454635
Thorax[2] max vel,14,100.14666666666666,-17.898528558554876,-101.44777256476158
Thorax[2] move onset,14,100.13333333333334,-2.4938292197362246,-101.37160116100961
Pelvis[0] max vel,15,106.12,3.4641766214910614,-95.3700080403381
Pelvis[0] move onset,15,106.1,3.1787863004001027,-95.40755542748131
Pelvis[1] max vel,15,106.27333333333333,5.125491844963002,95.21125436201497
Pelvis[1] move onset,15,106.1,3.3440040394037895,94.84979873914226
Pelvis[2] max vel,15,106.28666666666666,2.295349535666784,-76.225153419541
Pelvis[2] move onset,15,106.1,-1.2513472248629356,-76.3299225651648
R_Arm[1] max vel,15,106.18,-76.74555120814517,-16.61130257326186
R_Arm[1] move onset,15,106.1,-26.193434826331305,-12.94780294355019
R_Arm[2] max vel,15,106.15333333333334,32.66461973448596,35.79181744912079
R_Arm[2] move onset,15,106.1,18.591272265934037,35.11058633177458
R_Forearm[0] max vel,15,106.14666666666666,130.1605855998565,-58.345290162108306
R_Forearm[0] move onset,15,106.1,99.58618406249292,-63.6610961499966
R_Forearm[2] max vel,15,106.14666666666666,-229.38155025011443,-47.155336925172314
R_Forearm[2] move onset,15,106.1,1.320177030507427,-43.94692812213591
R_Hand[1] max vel,15,106.09333333333333,140.37056395414768,9.175401809078835
R_Hand[1] move onset,15,106.1,121.09515152268044,10.08290467251483
Thorax[0] max vel,15,106.28666666666666,-24.431164279940973,89.0093320735769
Thorax[0] move onset,15,106.1,18.70097793929664,89.8020773197862
Thorax[1] max vel,15,106.0,-5.414820363950624,82.63491384195153
Thorax[1] move onset,15,106.1,3.7050442423884995,82.49219956825169
Thorax[2] max vel,15,106.28666666666666,25.074647611308862,-96.1240275473467
Thorax[2] move onset,15,106.1,-18.805108904314338,-97.02085234091071
Pelvis[0] max vel,16,111.47333333333333,2.921104463387242,-95.5204794882467
Pelvis[0] move onset,16,111.43333333333334,0.6544712118635647,-95.54046062823905
Pelvis[1] max vel,16,112.13333333333334,7.290139081440767,94.37183772718294
Pelvis[1] move onset,16,111.43333333333334,0.12469653478705651,94.38416026299048
Pelvis[2] max vel,16,111.71333333333334,4.904343891603,-76.76078751214409
Pelvis[2] move onset,16,111.43333333333334,0.14243978572839538,-76.75526704115794
R_Arm[1] max vel,16,112.01333333333334,-141.00858033597842,-25.621559222525896
R_Arm[1] move onset,16,111.43333333333334,-0.4933199268928251,-9.907947287583164
R_Arm[2] max vel,16,112.01333333333334,-54.74403674645968,33.49276568791473
R_Arm[2] move onset,16,111.43333333333334,1.3993020915139587,32.52396606930659
R_Forearm[0] max vel,16,111.97333333333333,155.02880249792187,-53.68206927135778
R_Forearm[0] move onset,16,111.43333333333334,-2.9341600478095216,-66.11517673721224
R_Forearm[2] max vel,16,111.95333333333333,-311.759074966037,-48.25823013892209
R_Forearm[2] move onset,16,111.43333333333334,-57.946836174268135,-48.88780267433619
R_Hand[1] max vel,16,112.02,-111.87274320014637,-0.8842558474498019
R_Hand[1] move onset,16,111.43333333333334,35.5524956314596,10.849500201291754
Thorax[0] max vel,16,111.72666666666667,40.80213417321558,88.07906158398326
Thorax[0] move onset,16,111.43333333333334,-3.6494162344919694,87.04560247333946
Thorax[1] max vel,16,112.04,-10.923414808479,82.28634631618601
Thorax[1] move onset,16,111.43333333333334,-0.1198690360609442,83.45373565095467
Thorax[2] max vel,16,111.72666666666667,-40.551627652832984,-94.81442370170413
Thorax[2] move onset,16,111.43333333333334,4.96435639983317,-93.75064702345028
Pelvis[0] max vel,17,117.50666666666666,-3.4071206025516583,-95.618462879346
Pelvis[0] move onset,17,117.58,-0.015349452868078494,-95.62491800034229
Pelvis[1] max vel,17,117.82666666666667,8.787034794579018,94.44487001174441
Pelvis[1] move onset,17,117.58,-2.8095128625037056,94.07557958330081
Pelvis[2] max vel,17,117.99333333333334,9.819703670880081,-76.93447686154099
Pelvis[2] move onset,17,117.58,-1.2810358658566996,-77.14282480851942
R_Arm[1] max vel,17,117.66,-96.06375401956716,-15.203433361114602
R_Arm[1] move onset,17,117.58,-12.301324986242753,-11.303937704893412
R_Arm[2] max vel,17,117.57333333333334,21.842133096799472,33.57026153433964
R_Arm[2] move onset,17,117.58,18.592449784187814,33.713009397182354
R_Forearm[0] max vel,17,117.69333333333333,107.12795545988659,-56.997819049703054
R_Forearm[0] move onset,17,117.58,56.608119438678195,-65.11494562211465
R_Forearm[2] max vel,17,117.56666666666666,-209.7987463359166,-52.842738003173764
R_Forearm[2] move onset,17,117.58,-100.28485782106303,-53.786123678994635
R_Hand[1] max vel,17,117.94666666666667,126.0552334203491,7.718783217499293
