Angle Name,Trial ID,Time,Value,Euler
Pelvis[1] move onset,4,20.073333333333334,-0.21034667142833802,90.44893505690173
Pelvis[2] max vel,4,20.593333333333334,12.43366692045417,-51.93705203353185
Pelvis[2] move onset,4,20.073333333333334,0.8688659185299051,-52.297392872729226
R_Arm[1] max vel,4,20.526666666666667,23.1456721267198,0.7154012017122172
R_Arm[1] move onset,4,20.073333333333334,-0.8049364064618485,0.27964898365644675
R_Arm[2] max vel,4,20.593333333333334,-40.97642041525183,-47.34077574193143
R_Arm[2] move onset,4,20.073333333333334,-0.5569736649144604,-43.585317456466726
R_Forearm[0] max vel,4,20.573333333333334,-75.90242419916734,65.77335338982873
R_Forearm[0] move onset,4,20.073333333333334,-0.43492679948014756,70.03122704713711
R_Forearm[2] max vel,4,20.566666666666666,-84.53197985786223,-67.82256704604573
R_Forearm[2] move onset,4,20.073333333333334,1.0710997914865397,-65.69464962647619
R_Hand[1] max vel,4,20.566666666666666,-53.96843463554438,-14.374016697378762
R_Hand[1] move onset,4,20.073333333333334,-1.5895767403991228,-13.803633336587398
Thorax[0] max vel,4,20.586666666666666,167.67164863480485,25.980346108771126
Thorax[0] move onset,4,20.073333333333334,-2.6241053467730717,18.206816647390827
Thorax[1] max vel,4,20.553333333333335,-5.431785141923301,79.54471338018888
Thorax[1] move onset,4,20.073333333333334,-0.33140299857214994,79.43637478120237
Thorax[2] max vel,4,20.586666666666666,-161.38345647064213,-26.12316400075758
Thorax[2] move onset,4,20.073333333333334,2.6952704081821715,-18.189718491716103
Pelvis[0] max vel,5,25.28,-1.1193324219632894,-94.11659316351427
Pelvis[0] move onset,5,25.333333333333332,-0.3285245929957852,-94.12184759419506
Pelvis[1] max vel,5,25.54,-1.4203897888089947,91.65500325546243
Pelvis[1] move onset,5,25.333333333333332,0.07283976410570564,91.6875031796332
Pelvis[2] max vel,5,25.313333333333333,-1.3241344691506187,-55.270093185898496
Pelvis[2] move onset,5,25.333333333333332,-0.772250255015404,-55.27781209562221
R_Arm[1] max vel,5,25.34,3.148372620640105,-0.9091758072456063
R_Arm[1] move onset,5,25.333333333333332,1.1856337544545394,-0.9315295831737543
R_Arm[2] max vel,5,25.333333333333332,1.511265014887121,-39.53467168208969
R_Arm[2] move onset,5,25.333333333333332,1.511265014887121,-39.53467168208969
R_Forearm[0] max vel,5,25.313333333333333,-4.430579562173272,69.61750667113844
R_Forearm[0] move onset,5,25.333333333333332,-3.862413209108116,69.64778882925306
R_Forearm[2] max vel,5,25.28,17.292352760353136,-67.32409130219897
R_Forearm[2] move onset,5,25.333333333333332,12.182511385625338,-67.23051676916644
R_Hand[1] max vel,5,25.333333333333332,15.722505791999135,-15.83629513447889
R_Hand[1] move onset,5,25.333333333333332,15.722505791999135,-15.83629513447889
Thorax[0] max vel,5,25.366666666666667,-6.6117628046223675,15.268975023495642
Thorax[0] move onset,5,25.333333333333332,-3.868806922268351,15.353017665180836
Thorax[1] max vel,5,25.313333333333333,1.7229361744101492,78.68967307730378
Thorax[1] move onset,5,25.333333333333332,0.5550098233522799,78.69491354259856
Thorax[2] max vel,5,25.28,-7.1712653056418505,-17.050663243114368
Thorax[2] move onset,5,25.333333333333332,3.306777664300696,-17.01005065087522
Pelvis[0] max vel,6,31.94,-1.1088964864596766,-93.79601840431192
Pelvis[0] move onset,6,31.753333333333334,0.5357666381623907,-93.7956650106542
Pelvis[1] max vel,6,31.666666666666668,-1.181643217655635,92.62986967694165
Pelvis[1] move onset,6,31.753333333333334,-0.09657309895060963,92.5906424840884
Pelvis[2] max vel,6,32.02,1.5316844411913488,-56.85889383680184
Pelvis[2] move onset,6,31.753333333333334,1.1076951929478716,-56.84727278894244
R_Arm[1] max vel,6,31.993333333333332,11.875164678649986,2.1561201650641793
R_Arm[1] move onset,6,31.753333333333334,-0.7916838052126063,2.2506748470736357
R_Arm[2] max vel,6,31.933333333333334,-2.296123553971646,-37.97023041904514
R_Arm[2] move onset,6,31.753333333333334,-0.10885548815701156,-37.891432033999706
R_Forearm[0] max vel,6,31.993333333333332,8.610906251985465,67.428555285625
R_Forearm[0] move onset,6,31.753333333333334,-2.348293330225688,67.74011186279179
R_Forearm[2] max vel,6,31.766666666666666,-29.840492280315146,-70.51010098250985
R_Forearm[2] move onset,6,31.753333333333334,-7.901688962119227,-70.54832087954873
R_Hand[1] max vel,6,32.193333333333335,25.336361771033722,-9.811523098447612
R_Hand[1] move onset,6,31.753333333333334,-3.1589213908372566,-9.709378832644754
Thorax[0] max vel,6,31.80666666666667,7.668370994401906,12.38038809950437
Thorax[0] move onset,6,31.753333333333334,-0.07506899291540309,12.355740417243226
Thorax[1] max vel,6,32.13333333333333,1.5474903418541983,78.35915853894251
Thorax[1] move onset,6,31.753333333333334,-0.4792177521188442,78.30996142477873
Thorax[2] max vel,6,31.80666666666667,-7.328919234403299,-14.10250237833803
Thorax[2] move onset,6,31.753333333333334,1.2899993088916208,-14.151408417446788
Pelvis[0] max vel,7,37.31333333333333,-2.3836938114271686,-93.63073324603728
Pelvis[0] move onset,7,37.3,0.6003574853938969,-93.64708094030384
Pelvis[1] max vel,7,37.31333333333333,3.75134299407727,93.71516730169728
Pelvis[1] move onset,7,37.3,0.6396169966000967,93.73875998949075
Pelvis[2] max vel,7,37.31333333333333,6.622760225177785,-56.8382641750859
Pelvis[2] move onset,7,37.3,-1.5171329235577786,-56.82569738563029
R_Arm[1] max vel,7,37.74,-37.743337534139805,3.4697886941709206
R_Arm[1] move onset,7,37.3,0.40085928414487143,3.5379034376938003
R_Arm[2] max vel,7,37.49333333333333,3.4562382167331416,-35.96305751786262
R_Arm[2] move onset,7,37.3,0.44404779836352365,-36.152484371698264
R_Forearm[0] max vel,7,37.72,-2.6967872196821565,69.0552687091897
R_Forearm[0] move onset,7,37.3,-0.39203534622902503,68.85328397146812
R_Forearm[2] max vel,7,37.74666666666667,28.090429579621635,-71.74513533982766
R_Forearm[2] move onset,7,37.3,5.046198451297743,-72.293185378257
R_Hand[1] max vel,7,37.77333333333333,16.032547380699768,-13.34903788684987
R_Hand[1] move onset,7,37.3,0.8428367450367759,-13.07773484708976
Thorax[0] max vel,7,37.34,20.902489804548555,12.654376222327723
Thorax[0] move onset,7,37.3,1.637087356878149,12.501575201846507
Thorax[1] max vel,7,37.31333333333333,-6.437774554500478,78.71786614341757
Thorax[1] move onset,7,37.3,2.44563681564724,78.69961196707695
Thorax[2] max vel,7,37.34,-19.06264213819214,-14.103945188371558
Thorax[2] move onset,7,37.3,-1.5449529123688266,-13.974962367390074
Pelvis[0] max vel,8,42.76,-1.5315161967502398,-93.68426210208403
Pelvis[0] move onset,8,42.6,0.17316126253504135,-93.68480990174753
Pelvis[1] max vel,8,43.026666666666664,-2.105847563073838,92.90123842883504
Pelvis[1] move onset,8,42.6,-0.7155604974296929,92.91354676297276
Pelvis[2] max vel,8,42.833333333333336,-2.918431856886336,-56.38893431075625
Pelvis[2] move onset,8,42.6,-1.0880702266231352,-56.280367406156905
R_Arm[1] max vel,8,43.166666666666664,5.21561399166083,5.1025523117167015
R_Arm[1] move onset,8,42.6,0.603167013446275,5.286400914990359
R_Arm[2] max vel,8,43.026666666666664,-4.53010631920172,-34.78640608508023
R_Arm[2] move onset,8,42.6,0.10109430455084517,-34.559421435086435
R_Forearm[0] max vel,8,42.92666666666667,-4.534638591729754,71.6864130915775
R_Forearm[0] move onset,8,42.6,-1.0804062204051008,71.8832022659483
R_Forearm[2] max vel,8,42.9,-20.033054034414885,-71.0514689196884
R_Forearm[2] move onset,8,42.6,-11.930799007686218,-70.05174519071647
R_Hand[1] max vel,8,43.093333333333334,35.95827143877405,-13.775331474620378
R_Hand[1] move onset,8,42.6,-11.462005336368534,-13.625794695962895
Thorax[0] max vel,8,43.013333333333335,-16.252590792581504,19.418020868728576
Thorax[0] move onset,8,42.6,9.294328152614394,19.62537718405129
Thorax[1] max vel,8,42.833333333333336,2.6632765605713224,78.83854935839224
Thorax[1] move onset,8,42.6,0.3986410285051207,78.76372358964026
Thorax[2] max vel,8,43.013333333333335,17.41986196394253,-20.115457865145235
Thorax[2] move onset,8,42.6,-9.350735397662744,-20.264358749214452
Pelvis[0] max vel,9,48.86,-2.1740777274545837,-93.77810045997511
Pelvis[0] move onset,9,48.74666666666667,-0.13238840635721316,-93.79617594525281
Pelvis[1] max vel,9,48.86,3.5920390035548504,92.63636351297548
Pelvis[1] move onset,9,48.74666666666667,0.44747961317427654,92.60337693299536
Pelvis[2] max vel,9,48.71333333333333,4.19179810839935,-56.36029859067148
Pelvis[2] move onset,9,48.74666666666667,-1.2868607453151097,-56.354544407809804
R_Arm[1] max vel,9,49.126666666666665,29.44122892234862,3.2361290474480247
R_Arm[1] move onset,9,48.74666666666667,3.313808850852916,2.891348269472849
R_Arm[2] max vel,9,48.67333333333333,-4.322377245532616,-36.57765877936387
R_Arm[2] move onset,9,48.74666666666667,-0.07695981263950154,-36.62154234434891
R_Forearm[0] max vel,9,48.626666666666665,-5.570658105732481,72.25866173050966
R_Forearm[0] move onset,9,48.74666666666667,-2.113573135887719,72.02022878237857
R_Forearm[2] max vel,9,48.806666666666665,51.56731604342845,-66.89195826866118
R_Forearm[2] move onset,9,48.74666666666667,5.24004258951239,-67.12073842472351
R_Hand[1] max vel,9,49.56666666666667,-42.182625352776114,-11.219194188080658
R_Hand[1] move onset,9,48.74666666666667,8.075898388107518,-11.35161059172104
Thorax[0] max vel,9,48.88666666666666,23.89627727182535,23.51749451017185
Thorax[0] move onset,9,48.74666666666667,5.415711457706708,23.265508606554736
Thorax[1] max vel,9,48.74,-3.3364980585217316,78.79806293160829
Thorax[1] move onset,9,48.74666666666667,1.0120962692984343,78.77662395160313
Thorax[2] max vel,9,48.88666666666666,-21.483165553237868,-25.24553723190972
Thorax[2] move onset,9,48.74666666666667,-4.994141320455936,-24.99218441549648
Pelvis[0] max vel,10,54.72,-1.0289770413548984,-93.60846181856618
Pelvis[0] move onset,10,54.77333333333333,0.6092816593806436,-93.60448879097406
Pelvis[1] max vel,10,54.88666666666666,-1.1359265534298888,93.34747130007042
Pelvis[1] move onset,10,54.77333333333333,0.6508296846881833,93.35330352251631
Pelvis[2] max vel,10,54.72,-2.6702061111443136,-57.136868780727234
Pelvis[2] move onset,10,54.77333333333333,-0.4571252166209997,-57.142880659555885
R_Arm[1] max vel,10,55.27333333333333,3.3756483428317074,3.5057932675592687
R_Arm[1] move onset,10,54.77333333333333,-0.8670806325576171,3.508595363710501
R_Arm[2] max vel,10,55.24666666666667,2.227428593693943,-37.19961951566964
R_Arm[2] move onset,10,54.77333333333333,0.2560941404439865,-37.18723425767755
R_Forearm[0] max vel,10,54.89333333333333,-3.410547110378974,68.23844191059865
R_Forearm[0] move onset,10,54.77333333333333,-1.3090507671864795,68.45731231242505
R_Forearm[2] max vel,10,55.22,-11.24314019229411,-69.00024503155991
R_Forearm[2] move onset,10,54.77333333333333,0.7467175752357876,-68.94875751239726
R_Hand[1] max vel,10,55.22,-11.611611687647304,-13.086561413695094
R_Hand[1] move onset,10,54.77333333333333,1.0895593031154687,-12.250949220181633
Thorax[0] max vel,10,54.68,9.558221199342682,20.802633483894468
Thorax[0] move onset,10,54.77333333333333,-9.175206495654539,20.661107290060478
Thorax[1] max vel,10,55.14666666666667,3.292408218888667,78.82370584074137
Thorax[1] move onset,10,54.77333333333333,0.9865969572484988,78.79777525622929
Thorax[2] max vel,10,54.68,-9.486722195491659,-22.62811011176839
Thorax[2] move onset,10,54.77333333333333,8.953544713675004,-22.515379295118695
Pelvis[0] max vel,11,61.35333333333333,0.9089077009973647,-93.57249033741573
Pelvis[0] move onset,11,60.99333333333333,0.7278530199833785,-93.59281935432917
Pelvis[1] max vel,11,61.32666666666667,2.0167459095852105,93.22138875597591
Pelvis[1] move onset,11,60.99333333333333,-0.3220722199396726,92.99259395561303
Pelvis[2] max vel,11,61.0,2.091030949787445,-57.610621203983875
Pelvis[2] move onset,11,60.99333333333333,-0.7038065737523189,-57.62212534960747
R_Arm[1] max vel,11,61.08,36.85015341525599,3.6290821341090163
R_Arm[1] move onset,11,60.99333333333333,-4.559836854091939,3.878563122963417
R_Arm[2] max vel,11,61.07333333333333,-4.250125523110837,-37.527883181625356
R_Arm[2] move onset,11,60.99333333333333,-1.373757110501512,-37.45954513235142
R_Forearm[0] max vel,11,61.42,5.4173033417990615,66.3934354934211
R_Forearm[0] move onset,11,60.99333333333333,0.05755720410639349,66.55989594783466
R_Forearm[2] max vel,11,61.53333333333333,33.15612957086348,-72.20059654220184
R_Forearm[2] move onset,11,60.99333333333333,-12.305121270392416,-71.30891192696242
R_Hand[1] max vel,11,61.486666666666665,27.959645849623197,-12.67569850453537
R_Hand[1] move onset,11,60.99333333333333,-8.420507509795614,-12.19619181252084
Thorax[0] max vel,11,61.0,-9.975791891397233,19.05386032452012
Thorax[0] move onset,11,60.99333333333333,-1.209838309882953,19.09349958254884
Thorax[1] max vel,11,61.14666666666667,1.6770568876651835,78.6697892773753
Thorax[1] move onset,11,60.99333333333333,1.3376652087496157,78.64310951642585
Thorax[2] max vel,11,61.0,8.294565956838955,-21.41767985262312
Thorax[2] move onset,11,60.99333333333333,1.4264738207233671,-21.451230252087566
Pelvis[0] max vel,12,67.18666666666667,1.5836231892694643,-93.65466690802255
Pelvis[0] move onset,12,66.87333333333333,-0.5104618944582003,-93.61480118777781
Pelvis[1] max vel,12,67.05333333333333,-1.636449817763468,93.39758018406361
Pelvis[1] move onset,12,66.87333333333333,-0.6550136340255494,93.49946701072845
Pelvis[2] max vel,12,67.13333333333334,-2.1579286209728603,-56.744321075724194
Pelvis[2] move onset,12,66.87333333333333,-0.5112819441356623,-56.71658000189929
R_Arm[1] max vel,12,66.92666666666666,-3.795500316921489,2.106952287878052
R_Arm[1] move onset,12,66.87333333333333,1.0334793663422017,2.156955005141037
R_Arm[2] max vel,12,66.96666666666667,2.0011284976464694,-37.92357876844535
R_Arm[2] move onset,12,66.87333333333333,0.14378425376014156,-37.98990861277009
R_Forearm[0] max vel,12,66.92666666666666,-3.8002708487669197,69.13278171907163
R_Forearm[0] move onset,12,66.87333333333333,0.8172989767535144,69.11643957261026
R_Forearm[2] max vel,12,67.03333333333333,-19.422073774981765,-67.5402231038808
R_Forearm[2] move onset,12,66.87333333333333,2.099173215685734,-67.82359136265555
R_Hand[1] max vel,12,67.03333333333333,-32.030082304386106,-15.247596451710839
R_Hand[1] move onset,12,66.87333333333333,2.9471112259521726,-15.54088300487049
Thorax[0] max vel,12,67.18666666666667,-8.567667162129272,25.058349514470287
Thorax[0] move onset,12,66.87333333333333,3.7676541070847307,24.852585351256856
Thorax[1] max vel,12,67.32666666666667,2.055860521547898,78.55427997393136
Thorax[1] move onset,12,66.87333333333333,-0.067049094396271,78.66152192884115
Thorax[2] max vel,12,67.18666666666667,10.162811906983002,-27.04768922037675
Thorax[2] move onset,12,66.87333333333333,-4.589085275455304,-26.791101433086837
Pelvis[0] max vel,13,73.43333333333334,1.5380898913813938,-93.45721891671631
Pelvis[0] move onset,13,73.32,0.6073118860122524,-93.48078555855153
Pelvis[1] max vel,13,73.18,5.378122315582102,95.08705135845433
Pelvis[1] move onset,13,73.32,-0.828324328570971,95.36381523034404
Pelvis[2] max vel,13,73.34,6.032444481026501,-56.175967561726296
Pelvis[2] move onset,13,73.32,3.7778024495218365,-56.27135584899845
R_Arm[1] max vel,13,73.30666666666667,-11.91524930149198,2.404154613317966
R_Arm[1] move onset,13,73.32,-8.456591131878435,2.316312641699647
R_Arm[2] max vel,13,73.22,7.165299211679244,-37.630376665600224
R_Arm[2] move onset,13,73.32,3.630676305748944,-37.19972752950845
R_Forearm[0] max vel,13,73.28666666666666,19.863692674216534,71.73448704486553
R_Forearm[0] move onset,13,73.32,15.687868654726056,72.24123585272075
R_Forearm[2] max vel,13,73.33333333333333,35.78796468346932,-65.59501333400006
R_Forearm[2] move onset,13,73.32,-4.319417373028068,-65.87849493279434
R_Hand[1] max vel,13,73.47333333333333,-35.617597432374204,-10.945547202870923
R_Hand[1] move onset,13,73.32,-34.69970028221612,-10.20418818546669
Thorax[0] max vel,13,73.26666666666667,19.63593838867931,19.502097873834735
Thorax[0] move onset,13,73.32,12.903672403927295,20.22819322345528
Thorax[1] max vel,13,73.33333333333333,-4.613332319058411,78.57372725396371
Thorax[1] move onset,13,73.32,-2.1111899383072856,78.61115073721257
Thorax[2] max vel,13,73.35333333333334,-18.662115701228192,-22.455507450462946
Thorax[2] move onset,13,73.32,-10.3493558234791,-22.11618997418917
Pelvis[0] max vel,14,79.22,-1.5498110970488883,-93.64445362269487
Pelvis[0] move onset,14,79.23333333333333,0.2655099404220776,-93.64789990870212
Pelvis[1] max vel,14,79.09333333333333,2.4961310945413775,94.05944197341307
Pelvis[1] move onset,14,79.23333333333333,-1.8606111541623183,94.01747689770895
Pelvis[2] max vel,14,79.31333333333333,2.283308641403443,-55.63835883889867
Pelvis[2] move onset,14,79.23333333333333,1.6472871164730933,-55.689978930592076
R_Arm[1] max vel,14,79.26,3.7723243575997976,5.263444576741311
R_Arm[1] move onset,14,79.23333333333333,0.9014808696237917,5.223853068524274
R_Arm[2] max vel,14,79.74,-3.279752410447994,-37.182566451646736
R_Arm[2] move onset,14,79.23333333333333,0.7352147910402229,-37.15421416400727
R_Forearm[0] max vel,14,79.73333333333333,-10.865422695866265,74.95486368296541
R_Forearm[0] move onset,14,79.23333333333333,2.7299287285337344,74.5112392311905
R_Forearm[2] max vel,14,79.72,-32.58281939816861,-68.77610810530761
R_Forearm[2] move onset,14,79.23333333333333,-2.9114162869546303,-68.61229794135873
R_Hand[1] max vel,14,79.54666666666667,29.75324326163476,4.189770550125404
R_Hand[1] move onset,14,79.23333333333333,2.1737721523172806,3.484760054423494
Thorax[0] max vel,14,79.22,15.974155010756789,22.712050048460785
Thorax[0] move onset,14,79.23333333333333,7.3803611284433375,22.83957567564415
Thorax[1] max vel,14,79.22666666666667,-2.6011930400227805,78.55108479753936
Thorax[1] move onset,14,79.23333333333333,-2.411569530913707,78.52977951608906
Thorax[2] max vel,14,79.22,-16.97526152749283,-24.937796902708858
Thorax[2] move onset,14,79.23333333333333,-6.245851574259552,-25.057055970516217
Pelvis[0] max vel,15,84.19333333333333,-0.9639993440481368,-93.69212458221293
Pelvis[0] move onset,15,84.28,0.39261295528158807,-93.70779990326608
Pelvis[1] max vel,15,84.6,-1.5666240580212971,90.87124041814954
Pelvis[1] move onset,15,84.28,-0.7143235645210388,90.94451798959021
Pelvis[2] max vel,15,84.58,-2.1691160123122564,-57.71288429009819
Pelvis[2] move onset,15,84.28,0.8612998621528666,-57.81923991585652
R_Arm[1] max vel,15,84.34666666666666,3.350988321369229,3.047488705714047
R_Arm[1] move onset,15,84.28,0.14832921124391543,2.9827055080837903
R_Arm[2] max vel,15,84.40666666666667,2.052660300475866,-36.71136094306298
R_Arm[2] move onset,15,84.28,-0.38747661927802246,-36.801232700076966
R_Forearm[0] max vel,15,84.26666666666667,-3.9454377917847903,67.86665184901139
R_Forearm[0] move onset,15,84.28,-2.5314901691447957,67.83949721027557
R_Forearm[2] max vel,15,84.33333333333333,-20.98199226480427,-79.68954185352197
R_Forearm[2] move onset,15,84.28,-3.2246686332706007,-79.31267973958418
R_Hand[1] max vel,15,84.24666666666667,16.884790518318745,-5.272796886117931
R_Hand[1] move onset,15,84.28,-4.39484556094205,-5.188984522540108
Thorax[0] max vel,15,84.3,9.560546565452139,20.00962809220797
Thorax[0] move onset,15,84.28,3.4966254887018664,19.880019340158864
Thorax[1] max vel,15,84.58,2.0037636789231623,77.9744563107681
Thorax[1] move onset,15,84.28,-0.5198214994216478,78.0932198264705
Thorax[2] max vel,15,84.3,-8.417797277578815,-21.212803976686036
Thorax[2] move onset,15,84.28,-2.358172769188444,-21.10528515477121
Pelvis[0] max vel,16,89.67333333333333,1.0850689877847073,-93.71180810936788
Pelvis[0] move onset,16,89.53333333333333,-0.29271833748522,-93.72318057941526
Pelvis[1] max vel,16,89.86,1.7261335733705803,90.78929741417
Pelvis[1] move onset,16,89.53333333333333,1.4123129133165715,90.73252436307178
Pelvis[2] max vel,16,89.86666666666666,2.1120389384862577,-57.566257900366736
Pelvis[2] move onset,16,89.53333333333333,0.192759192533874,-57.69065838774232
R_Arm[1] max vel,16,89.67333333333333,-9.029694982033002,1.8968547709809447
R_Arm[1] move onset,16,89.53333333333333,-3.392212135378621,2.575514611338056
R_Arm[2] max vel,16,89.58,3.8804299230467225,-36.506805332966195
R_Arm[2] move onset,16,89.53333333333333,1.9128900771028605,-36.62603773497256
R_Forearm[0] max vel,16,89.60666666666667,16.82651917448014,70.8363893603957
R_Forearm[0] move onset,16,89.53333333333333,10.042010645598225,69.85458617695382
R_Forearm[2] max vel,16,89.58666666666667,72.836997974007,-75.78760664556671
R_Forearm[2] move onset,16,89.53333333333333,22.236756384317783,-77.07851456261709
R_Hand[1] max vel,16,89.68666666666667,-59.13599141580172,-4.3128103579907835
R_Hand[1] move onset,16,89.53333333333333,11.623511357851624,-5.416181851301319
Thorax[0] max vel,16,89.93333333333334,11.978966615960243,22.43452111248748
Thorax[0] move onset,16,89.53333333333333,-4.562182075800456,22.228281235107826
Thorax[1] max vel,16,89.50666666666666,1.4551678010184175,77.96933146574344
Thorax[1] move onset,16,89.53333333333333,-0.09332840568694047,77.98029477273225
Thorax[2] max vel,16,89.93333333333334,-12.754583418508492,-23.94265693976242
Thorax[2] move onset,16,89.53333333333333,4.023429552101372,-23.744555907653943
Pelvis[0] max vel,17,98.0,2.5047050951981484,-93.69476068653883
Pelvis[0] move onset,17,97.68,-1.1348997668473104,-93.71551035695013
Pelvis[1] max vel,17,97.54,4.690235843639413,91.48082293279067
Pelvis[1] move onset,17,97.68,-2.630304189780316,91.32022962584237
Pelvis[2] max vel,17,97.90666666666667,3.871881560762599,-56.49587392311803
Pelvis[2] move onset,17,97.68,-1.2275680494560623,-56.67552397219817
R_Arm[1] max vel,17,97.92,-76.93757026141564,-1.321495404532666
R_Arm[1] move onset,17,97.68,-3.8235011285649634,8.673860389766725
R_Arm[2] max vel,17,97.89333333333333,35.137215706303145,-42.743822470421236
R_Arm[2] move onset,17,97.68,5.412088870443093,-46.93258472286341
R_Forearm[0] max vel,17,97.88666666666667,107.13584810965732,61.76924263118322
R_Forearm[0] move onset,17,97.68,32.36095804151494,46.41773253324685
R_Forearm[2] max vel,17,98.02666666666667,140.93814658529016,-79.10599962305137
R_Forearm[2] move onset,17,97.68,32.32890293021676,-96.80728153125145
R_Hand[1] max vel,17,97.85333333333334,-61.964535392073714,-9.797279785192025
R_Hand[1] move onset,17,97.68,-2.231083225532377,-9.31412196488073
Thorax[0] max vel,17,97.98,-34.80373313667306,25.78638964137279
Thorax[0] move onset,17,97.68,-3.5050424453194564,30.829949728354464
Thorax[1] max vel,17,97.99333333333334,3.4979211649631297,77.69001689495322
Thorax[1] move onset,17,97.68,2.6665481392771007,77.26256487117142
Thorax[2] max vel,17,97.98,32.808927268905386,-26.63844719503176
